name,lat,long,formatted_address,types
Indomobil Nissan Datsun Batu Ceper,-6.1623779,106.8244328,"Jl. Batu Ceper No.32, RT.1/RW.2, Kb. Klp., Jakarta Pusat, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
"DATSUN GO PANCA, GO PLUS, GO CROSS Tanya Promo, Harga & Paket Kredit",-6.183867999999999,106.974673,"Harapan Indah Boulevard, Kav. Commercial Park I No.9E, Medan Satria, Kecamatan Medan Satria, Kota Bks, Jawa Barat 17132, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Pluit,-6.1254545,106.7972736,"Raya No. Penjaringan Jalan Pluit Selatan No.8, RT.1/RW.9, Penjaringan, Kec. Penjaringan, DKI Jakarta, Daerah Khusus Ibukota Jakarta 14440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
"Dealer Datsun, BSD CITY",-6.292268,106.6656516,"Jl. Pahlawan Seribu No.5, Lengkong Gudang, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","['store', 'point_of_interest', 'establishment']"
KREDIT DATSUN,-6.3630027,106.8335512,"Jl. Margonda Raya No.487, Pondok Cina, Kec. Beji, Kota Depok, Jawa Barat 16424, Indonesia","['finance', 'point_of_interest', 'establishment']"
NDS Auto Service - Nissan-Datsun Spesialis Serang,-6.162529999999999,106.179701,"Jl. Raya Petir Km.4 No, RT.003/RW.002, Serang, Cipocok Jaya, Serang City, Banten 42123, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Forte Auto spesialis nissan datsun,-6.3469641,106.7564015,"Pondok Cabe Udik, Pamulang, South Tangerang City, Banten 15418, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Nissan Datsun Fatmawati,-6.288596,106.795039,"Nissan Datsun Fatmawati, Jl. RS. Fatmawati Raya No.60, RT.3/RW.5, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nissan Datsun Roxy,-6.1660607,106.8090676,"Jl. KH. Hasyim Ashari No.45, RT.1/RW.11, Cideng, Kec. Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150, Indonesia","['point_of_interest', 'establishment']"
Datsun,-6.3856877,106.8284576,"Jl. Margonda Raya, RT.2/RW.15, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16423, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Showroom Nissan Datsun Tb.Simatupang,-6.290591,106.783204,"Jalan R.A.Kartini II-S Kav.7, RT.6/RW.14, Pondok Pinang, Kebayoran Lama, South Jakarta City, Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Datsun Pamulang ( Nissan Bintaro ),-6.272004,106.714442,"Bintaro Jaya, Jl. HR Rasuna Said, Pd. Jaya, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15414, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Dealer Nissan Datsun Jakarta Timur,-6.390079,106.947298,"Jl. Alt Cibubur Legenda Wisata, Cibubur km 7,5, Nagrak, Kec. Gn. Putri, Jakarta, DKI Jakarta 16966, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Nissan Datsun Warung Buncit,-6.282383599999999,106.8276624,"Jl. Warung Jati Barat No.34, RT.2/RW.11, Ragunan, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12540, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Puri Indah,-6.186213200000001,106.7312962,"Jl. KOMP Puri Indah Blok R, No.1, RT.1/RW.2, South Kembangan, Kembangan, West Jakarta City, Jakarta 11610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Datsun,-6.315955,106.7065463,"Ruko Beranda Serpong No 06 Serua, Jl. Ciater Raya, Serua, Kec. Ciputat, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Forte Auto spesialis Nissan Datsun,-6.346959999999999,106.756423,"Pondok Cabe Udik, Pamulang, South Tangerang City, Banten 15418, Indonesia","['point_of_interest', 'establishment']"
Indomobil Nissan Datsun Cinere,-6.353070799999999,106.7763232,"Jl. Limo Raya No.kav. 95, Meruyung, Kec. Limo, Kota Depok, Jawa Barat 16515, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Datsun,-6.3834274,105.8357276,"Sukamaju, Labuan, Pandeglang Regency, Banten 42264, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Anw Auto Service Nissan Datsun,-6.3644557,106.9196749,"Anw auto service nissan datsun, Jl. Kranggan Raya No.1, Jatiraden, Kec. Jatisampurna, Kota Bks, Jawa Barat 17433, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Datsun Galuga,-6.579045,106.6414994,"Jl. Raya Leuwiliang, Cemplang, Cibungbulang, Bogor, Jawa Barat 16630, Indonesia","['point_of_interest', 'establishment']"
Indomobil Nissan Datsun Cimone,-6.1841221,106.6191924,"Pabuaran, Kelapa Dua, Jl. Raya Merdeka No.2/125, Cimone Jaya, Karawaci Sub-District, Tangerang City, Banten 15114, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Bintaro,-6.2751002,106.7181887,"Bintaro Jaya Cbd, Jl. Rasuna Said Kav. A-5, Jl. Sektor VII No.11, Pondok Jaya, Pondok Aren, South Tangerang City, Banten 15220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Spesialis Nissan Datsun # Lasno Otronik #,-6.1429589,106.1601206,"Tembong, Cipocok Jaya, Serang City, Banten 42126, Indonesia","['point_of_interest', 'establishment']"
Indomobil Nissan Datsun Harapan Indah,-6.1836305,106.9745981,"Jalan Harapan Indah Bulevard, Kav Commercial Park I No.9E, Kota Harapan Indah, Medan Satria, Bekasi City, West Java 17132, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Indomobil Nissan Datsun Jakarta Pos Pengumben,-6.2190866,106.7665339,"Jl. Pahlawan No.81, RT.3/RW.5, Sukabumi Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11560, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
